重賞名,基準軸,基準値,条件1,条件2,条件内容,該当数,複勝数,複勝率,条件タイプ,採用ランク
阪神カッG2,性別,牝馬,騎手替=*,前走着順帯=前走着順10着以下,牝馬 × 騎手替=* × 前走着順帯=前走着順10着以下,13,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,枠番帯=中枠3-5,前走決め手=中団,牡馬 × 枠番帯=中枠3-5 × 前走決め手=中団,13,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,母父系統=ネイティヴダンサー系,馬番帯=中目,牡馬 × 母父系統=ネイティヴダンサー系 × 馬番帯=中目,13,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走上り順位帯=前走上り10位以下,母父系統=ナスルーラ系,牡馬 × 前走上り順位帯=前走上り10位以下 × 母父系統=ナスルーラ系,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,距離変化=同距離,年齢=6歳 × 今回馬場=良 × 距離変化=同距離,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,前走距離=1400,年齢=6歳 × 今回馬場=良 × 前走距離=1400,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走馬場=良,距離変化=同距離,年齢=6歳 × 前走馬場=良 × 距離変化=同距離,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走馬場=良,前走距離=1400,年齢=6歳 × 前走馬場=良 × 前走距離=1400,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走芝ダ=芝,母父系統=ロイヤルチャージャー系,年齢=6歳 × 前走芝ダ=芝 × 母父系統=ロイヤルチャージャー系,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,母父系統=ロイヤルチャージャー系,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 母父系統=ロイヤルチャージャー系,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走芝ダ=芝,前4角位置帯=前4角25-45%,年齢=6歳 × 前走芝ダ=芝 × 前4角位置帯=前4角25-45%,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走馬場=良,前3角位置帯=前3角25-45%,年齢=6歳 × 前走馬場=良 × 前3角位置帯=前3角25-45%,13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走斤量帯=前走斤量57,所属=(栗),年齢=6歳 × 前走斤量帯=前走斤量57 × 所属=(栗),13,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走斤量帯=前走斤量57,前走所属=(栗),年齢=6歳 × 前走斤量帯=前走斤量57 × 前走所属=(栗),13,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走着順帯=前走着順6-9着,前走斤量帯=前走斤量55-56,牡馬 × 前走着順帯=前走着順6-9着 × 前走斤量帯=前走斤量55-56,13,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,今回馬場=良,間隔帯=間隔中3-4週,牝馬 × 今回馬場=良 × 間隔帯=間隔中3-4週,12,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走上り順位帯=前走上り10位以下,前走脚質=中団,牝馬 × 前走上り順位帯=前走上り10位以下 × 前走脚質=中団,12,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走頭数帯=前走頭数18頭以上,前走決め手=中団,牝馬 × 前走頭数帯=前走頭数18頭以上 × 前走決め手=中団,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,間隔帯=間隔中3-4週,前4角位置帯=前4角25-45%,牡馬 × 間隔帯=間隔中3-4週 × 前4角位置帯=前4角25-45%,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走斤量帯=前走斤量57,前走クラス=Ｇ３,牡馬 × 前走斤量帯=前走斤量57 × 前走クラス=Ｇ３,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前3角位置帯=前3角70%以降,前走クラス=ｵｰﾌﾟﾝ,牡馬 × 前3角位置帯=前3角70%以降 × 前走クラス=ｵｰﾌﾟﾝ,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走距離=1600,前走クラス=OP(L),牡馬 × 前走距離=1600 × 前走クラス=OP(L),12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,距離変化=短縮,前走クラス=OP(L),牡馬 × 距離変化=短縮 × 前走クラス=OP(L),12,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走着順帯=前走着順10着以下,斤量帯=斤量55-56,牝馬 × 前走着順帯=前走着順10着以下 × 斤量帯=斤量55-56,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,間隔帯=間隔中3-4週,前走決め手=中団,牡馬 × 間隔帯=間隔中3-4週 × 前走決め手=中団,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,前走決め手=中団,父系統=ロイヤルチャージャー系,年齢=5歳 × 前走決め手=中団 × 父系統=ロイヤルチャージャー系,12,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走着順帯=前走着順10着以下,前走上り順位帯=前走上り10位以下,牝馬 × 前走着順帯=前走着順10着以下 × 前走上り順位帯=前走上り10位以下,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走クラス=Ｇ３,馬番帯=中目,牡馬 × 前走クラス=Ｇ３ × 馬番帯=中目,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走クラス=Ｇ３,枠番帯=中枠3-5,牡馬 × 前走クラス=Ｇ３ × 枠番帯=中枠3-5,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走着順帯=前走着順10着以下,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走着順帯=前走着順10着以下,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,距離変化=同距離,間隔帯=間隔中5-8週,年齢=6歳 × 距離変化=同距離 × 間隔帯=間隔中5-8週,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),間隔帯=間隔中5-8週,年齢=6歳 × 所属=(栗) × 間隔帯=間隔中5-8週,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),間隔帯=間隔中5-8週,年齢=6歳 × 前走所属=(栗) × 間隔帯=間隔中5-8週,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,間隔帯=間隔中5-8週,前走距離=1400,年齢=6歳 × 間隔帯=間隔中5-8週 × 前走距離=1400,12,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,母父系統=ニアークティック系,前走場所=阪神,牡馬 × 母父系統=ニアークティック系 × 前走場所=阪神,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走馬場=良,前4角位置帯=前4角25-45%,年齢=6歳 × 前走馬場=良 × 前4角位置帯=前4角25-45%,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,斤量帯=斤量57,前3角位置帯=前3角25-45%,年齢=6歳 × 斤量帯=斤量57 × 前3角位置帯=前3角25-45%,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),前3角位置帯=前3角25-45%,年齢=6歳 × 所属=(栗) × 前3角位置帯=前3角25-45%,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),前3角位置帯=前3角25-45%,年齢=6歳 × 前走所属=(栗) × 前3角位置帯=前3角25-45%,12,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,前4角位置帯=前4角70%以降,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前4角位置帯=前4角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走脚質=後方,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走脚質=後方,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走決め手=後方,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走決め手=後方,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,所属=(栗),前3角位置帯=前3角70%以降,年齢=7歳 × 所属=(栗) × 前3角位置帯=前3角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,前走所属=(栗),前3角位置帯=前3角70%以降,年齢=7歳 × 前走所属=(栗) × 前3角位置帯=前3角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,前4角位置帯=前4角70%以降,前3角位置帯=前3角70%以降,年齢=7歳 × 前4角位置帯=前4角70%以降 × 前3角位置帯=前3角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,前走脚質=後方,前走決め手=後方,年齢=7歳 × 前走脚質=後方 × 前走決め手=後方,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,今回馬場=良,枠番帯=内枠1-2,牝馬 × 今回馬場=良 × 枠番帯=内枠1-2,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,所属=(栗),前4角位置帯=前4角25-45%,牝馬 × 所属=(栗) × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走所属=(栗),前4角位置帯=前4角25-45%,牝馬 × 前走所属=(栗) × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走上り順位帯=前走上り10位以下,前走決め手=中団,牝馬 × 前走上り順位帯=前走上り10位以下 × 前走決め手=中団,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前4角位置帯=前4角25-45%,前走決め手=中団,牝馬 × 前4角位置帯=前4角25-45% × 前走決め手=中団,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,今回馬場=良,前走クラス=OP(L),年齢=5歳 × 今回馬場=良 × 前走クラス=OP(L),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,前走芝ダ=芝,前走クラス=OP(L),年齢=5歳 × 前走芝ダ=芝 × 前走クラス=OP(L),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,前走馬場=良,前走クラス=OP(L),年齢=5歳 × 前走馬場=良 × 前走クラス=OP(L),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走クラス=OP(L),年齢=5歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走クラス=OP(L),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,前走頭数帯=前走頭数18頭以上,前走場所=東京,年齢=5歳 × 前走頭数帯=前走頭数18頭以上 × 前走場所=東京,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走距離=1600,所属=(栗),牝馬 × 前走距離=1600 × 所属=(栗),11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走距離=1600,前走所属=(栗),牝馬 × 前走距離=1600 × 前走所属=(栗),11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,所属=(栗),距離変化=短縮,牝馬 × 所属=(栗) × 距離変化=短縮,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走所属=(栗),距離変化=短縮,牝馬 × 前走所属=(栗) × 距離変化=短縮,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,枠番帯=中枠3-5,前走上り順位帯=前走上り6-9位,年齢=5歳 × 枠番帯=中枠3-5 × 前走上り順位帯=前走上り6-9位,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,枠番帯=内枠1-2,前走着差帯=前走着差0.6-1.0,牡馬 × 枠番帯=内枠1-2 × 前走着差帯=前走着差0.6-1.0,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走馬場=良,前走着順帯=前走着順10着以下,牝馬 × 前走馬場=良 × 前走着順帯=前走着順10着以下,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走着順帯=前走着順10着以下,前走頭数帯=前走頭数18頭以上,牝馬 × 前走着順帯=前走着順10着以下 × 前走頭数帯=前走頭数18頭以上,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,騎手替=*,前走上り順位帯=前走上り10位以下,牝馬 × 騎手替=* × 前走上り順位帯=前走上り10位以下,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,騎手替=*,前走決め手=中団,牝馬 × 騎手替=* × 前走決め手=中団,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走決め手=中団,父系統=ロイヤルチャージャー系,牝馬 × 前走決め手=中団 × 父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,距離変化=同距離,前走上り順位帯=前走上り10位以下,牡馬 × 距離変化=同距離 × 前走上り順位帯=前走上り10位以下,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走上り順位帯=前走上り10位以下,前走距離=1400,牡馬 × 前走上り順位帯=前走上り10位以下 × 前走距離=1400,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,母父系統=ニアークティック系,前走脚質=中団,年齢=5歳 × 母父系統=ニアークティック系 × 前走脚質=中団,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,母父系統=ニアークティック系,前走上り順位帯=前走上り4-5位,牡馬 × 母父系統=ニアークティック系 × 前走上り順位帯=前走上り4-5位,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,枠番帯=中枠3-5,距離変化=延長,年齢=5歳 × 枠番帯=中枠3-5 × 距離変化=延長,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=5歳,枠番帯=中枠3-5,前走距離=1200,年齢=5歳 × 枠番帯=中枠3-5 × 前走距離=1200,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,前走クラス=Ｇ３,前走着順帯=前走着順10着以下,牡馬 × 前走クラス=Ｇ３ × 前走着順帯=前走着順10着以下,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,母父系統=ネイティヴダンサー系,枠番帯=中枠3-5,牡馬 × 母父系統=ネイティヴダンサー系 × 枠番帯=中枠3-5,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,前走芝ダ=芝,前走着順帯=前走着順10着以下,年齢=7歳 × 前走芝ダ=芝 × 前走着順帯=前走着順10着以下,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,前走芝ダ=芝,前走着差帯=前走着差0.6-1.0,年齢=7歳 × 前走芝ダ=芝 × 前走着差帯=前走着差0.6-1.0,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,馬番帯=中目,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 馬番帯=中目,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,枠番帯=中枠3-5,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 枠番帯=中枠3-5,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=7歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走着差帯=前走着差0.6-1.0,年齢=7歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走着差帯=前走着差0.6-1.0,11,0,0.0,消し0,消しA
阪神カッG2,性別,牝馬,前走馬場=良,前走斤量帯=前走斤量53-54,牝馬 × 前走馬場=良 × 前走斤量帯=前走斤量53-54,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,前4角位置帯=前4角70%以降,年齢=6歳 × 今回馬場=良 × 前4角位置帯=前4角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,前走脚質=後方,年齢=6歳 × 今回馬場=良 × 前走脚質=後方,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,前4角位置帯=前4角70%以降,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前4角位置帯=前4角70%以降,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走脚質=後方,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走脚質=後方,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,距離変化=同距離,所属=(栗),年齢=6歳 × 距離変化=同距離 × 所属=(栗),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,距離変化=同距離,前走所属=(栗),年齢=6歳 × 距離変化=同距離 × 前走所属=(栗),11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),前走距離=1400,年齢=6歳 × 所属=(栗) × 前走距離=1400,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),前走場所=京都,年齢=6歳 × 所属=(栗) × 前走場所=京都,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),前走距離=1400,年齢=6歳 × 前走所属=(栗) × 前走距離=1400,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),前走場所=京都,年齢=6歳 × 前走所属=(栗) × 前走場所=京都,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走頭数帯=前走頭数18頭以上,前走斤量帯=前走斤量55-56,年齢=6歳 × 前走頭数帯=前走頭数18頭以上 × 前走斤量帯=前走斤量55-56,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前4角位置帯=前4角70%以降,前走脚質=後方,年齢=6歳 × 前4角位置帯=前4角70%以降 × 前走脚質=後方,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,今回馬場=良,前走頭数帯=前走頭数14-15頭,牡馬 × 今回馬場=良 × 前走頭数帯=前走頭数14-15頭,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,斤量帯=斤量57,前4角位置帯=前4角1番手,牡馬 × 斤量帯=斤量57 × 前4角位置帯=前4角1番手,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走芝ダ=芝,前走場所=阪神,年齢=6歳 × 前走芝ダ=芝 × 前走場所=阪神,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走馬場=良,前走場所=阪神,年齢=6歳 × 前走馬場=良 × 前走場所=阪神,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,斤量帯=斤量57,距離変化=同距離,年齢=6歳 × 斤量帯=斤量57 × 距離変化=同距離,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,斤量帯=斤量57,前走距離=1400,年齢=6歳 × 斤量帯=斤量57 × 前走距離=1400,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走場所=阪神,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走場所=阪神,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),前走着順帯=前走着順10着以下,年齢=6歳 × 所属=(栗) × 前走着順帯=前走着順10着以下,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,所属=(栗),前走上り順位帯=前走上り10位以下,年齢=6歳 × 所属=(栗) × 前走上り順位帯=前走上り10位以下,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),前走着順帯=前走着順10着以下,年齢=6歳 × 前走所属=(栗) × 前走着順帯=前走着順10着以下,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走所属=(栗),前走上り順位帯=前走上り10位以下,年齢=6歳 × 前走所属=(栗) × 前走上り順位帯=前走上り10位以下,11,0,0.0,消し0,消しA
阪神カッG2,性別,牡馬,母父系統=ロイヤルチャージャー系,父系統=ニアークティック系,牡馬 × 母父系統=ロイヤルチャージャー系 × 父系統=ニアークティック系,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,前走芝ダ=芝,前走着差帯=前走着差0.6-1.0,年齢=6歳 × 前走芝ダ=芝 × 前走着差帯=前走着差0.6-1.0,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,馬齢斤量差帯=馬齢斤量差-1〜0,前走着差帯=前走着差0.6-1.0,年齢=6歳 × 馬齢斤量差帯=馬齢斤量差-1〜0 × 前走着差帯=前走着差0.6-1.0,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,母父系統=ロイヤルチャージャー系,年齢=6歳 × 今回馬場=良 × 母父系統=ロイヤルチャージャー系,11,0,0.0,消し0,消しA
阪神カッG2,年齢,年齢=6歳,今回馬場=良,前4角位置帯=前4角25-45%,年齢=6歳 × 今回馬場=良 × 前4角位置帯=前4角25-45%,11,0,0.0,消し0,消しA
